"COU","Country","SOURCE","Source","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","1995","1995","M3","Cubic metres","6","Millions",,,259.7,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2000","2000","M3","Cubic metres","6","Millions",,,219.7,"E","Estimated value"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2005","2005","M3","Cubic metres","6","Millions",,,163.39999,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2010","2010","M3","Cubic metres","6","Millions",,,166.2,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2011","2011","M3","Cubic metres","6","Millions",,,169.10001,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2012","2012","M3","Cubic metres","6","Millions",,,161.7,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2013","2013","M3","Cubic metres","6","Millions",,,164,"E","Estimated value"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2014","2014","M3","Cubic metres","6","Millions",,,163,"E","Estimated value"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2015","2015","M3","Cubic metres","6","Millions",,,164.39999,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2016","2016","M3","Cubic metres","6","Millions",,,161.8,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2017","2017","M3","Cubic metres","6","Millions",,,169.3,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PUBLIC","Public water supply","2018","2018","M3","Cubic metres","6","Millions",,,170.69,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","1980","1980","M3","Cubic metres","6","Millions",,,1.2,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","1990","1990","M3","Cubic metres","6","Millions",,,3.9,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","1995","1995","M3","Cubic metres","6","Millions",,,4.8,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2005","2005","M3","Cubic metres","6","Millions",,,2.3,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2010","2010","M3","Cubic metres","6","Millions",,,1.6,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2011","2011","M3","Cubic metres","6","Millions",,,3.2,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2012","2012","M3","Cubic metres","6","Millions",,,2.3,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2013","2013","M3","Cubic metres","6","Millions",,,3.6,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2014","2014","M3","Cubic metres","6","Millions",,,1.7,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2015","2015","M3","Cubic metres","6","Millions",,,3.63,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2016","2016","M3","Cubic metres","6","Millions",,,3.3,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2017","2017","M3","Cubic metres","6","Millions",,,3.9,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","AGRICULTURE","Agriculture, forestry, fishing","2018","2018","M3","Cubic metres","6","Millions",,,3.12,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","1980","1980","M3","Cubic metres","6","Millions",,,1.2,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","1990","1990","M3","Cubic metres","6","Millions",,,3.9,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","1995","1995","M3","Cubic metres","6","Millions",,,4.8,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2005","2005","M3","Cubic metres","6","Millions",,,2.3,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2010","2010","M3","Cubic metres","6","Millions",,,1.6,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2011","2011","M3","Cubic metres","6","Millions",,,3.2,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2012","2012","M3","Cubic metres","6","Millions",,,2.3,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2013","2013","M3","Cubic metres","6","Millions",,,3.6,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2014","2014","M3","Cubic metres","6","Millions",,,1.7,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2015","2015","M3","Cubic metres","6","Millions",,,3.63,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2016","2016","M3","Cubic metres","6","Millions",,,3.3,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2017","2017","M3","Cubic metres","6","Millions",,,3.9,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","IRRIG","Irrigation","2018","2018","M3","Cubic metres","6","Millions",,,3.12,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","1980","1980","M3","Cubic metres","6","Millions",,,186,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","1990","1990","M3","Cubic metres","6","Millions",,,169.89999,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","1995","1995","M3","Cubic metres","6","Millions",,,113,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2000","2000","M3","Cubic metres","6","Millions",,,84.8,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2005","2005","M3","Cubic metres","6","Millions",,,71.9,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2010","2010","M3","Cubic metres","6","Millions",,,49.6,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2011","2011","M3","Cubic metres","6","Millions",,,45.1,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2012","2012","M3","Cubic metres","6","Millions",,,40.5,"E","Estimated value"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2013","2013","M3","Cubic metres","6","Millions",,,43.1,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2014","2014","M3","Cubic metres","6","Millions",,,43,"E","Estimated value"
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2015","2015","M3","Cubic metres","6","Millions",,,40.9,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2016","2016","M3","Cubic metres","6","Millions",,,40.6,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2017","2017","M3","Cubic metres","6","Millions",,,41.7,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","INDUSTRY","Manufacturing industry","2018","2018","M3","Cubic metres","6","Millions",,,40.4,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","1980","1980","M3CAP","Cubic metres per capita","0","Units",,,212.9826,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2005","2005","M3CAP","Cubic metres per capita","0","Units",,,462.9128,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2010","2010","M3CAP","Cubic metres per capita","0","Units",,,452.9355,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2011","2011","M3CAP","Cubic metres per capita","0","Units",,,414.5202,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2012","2012","M3CAP","Cubic metres per capita","0","Units",,,379.6731,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2013","2013","M3CAP","Cubic metres per capita","0","Units",,,432.9871,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2014","2014","M3CAP","Cubic metres per capita","0","Units",,,473.1346,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2015","2015","M3CAP","Cubic metres per capita","0","Units",,,432.1651,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2016","2016","M3CAP","Cubic metres per capita","0","Units",,,426.7167,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2017","2017","M3CAP","Cubic metres per capita","0","Units",,,447.6992,,
"SVN","Slovenia","TOTAL_ABSTRACT","Total freshwater","PC","Gross abstractions per capita","2018","2018","M3CAP","Cubic metres per capita","0","Units",,,460.7724,,
"SVN","Slovenia","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","1980","1980","M3","Cubic metres","6","Millions",,,292.10001,,
"SVN","Slovenia","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2005","2005","M3","Cubic metres","6","Millions",,,739.2,,
"SVN","Slovenia","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2010","2010","M3","Cubic metres","6","Millions",,,740.3,,
"SVN","Slovenia","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2011","2011","M3","Cubic metres","6","Millions",,,665.6,,
"SVN","Slovenia","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2012","2012","M3","Cubic metres","6","Millions",,,601.7,,
"SVN","Slovenia","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2013","2013","M3","Cubic metres","6","Millions",,,712.2,,
"SVN","Slovenia","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2014","2014","M3","Cubic metres","6","Millions",,,796.4,,
"SVN","Slovenia","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2015","2015","M3","Cubic metres","6","Millions",,,713.5,,
"SVN","Slovenia","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2016","2016","M3","Cubic metres","6","Millions",,,705,,
"SVN","Slovenia","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2017","2017","M3","Cubic metres","6","Millions",,,741.1,,
"SVN","Slovenia","SURFACE","Fresh surface water","TOTAL","Total gross abstraction","2018","2018","M3","Cubic metres","6","Millions",,,767.78,,
"SVN","Slovenia","SURFACE","Fresh surface water","PUBLIC","Public water supply","1980","1980","M3","Cubic metres","6","Millions",,,104.9,,
"SVN","Slovenia","SURFACE","Fresh surface water","PUBLIC","Public water supply","2005","2005","M3","Cubic metres","6","Millions",,,4.3,,
"SVN","Slovenia","SURFACE","Fresh surface water","PUBLIC","Public water supply","2010","2010","M3","Cubic metres","6","Millions",,,4,,
"SVN","Slovenia","SURFACE","Fresh surface water","PUBLIC","Public water supply","2011","2011","M3","Cubic metres","6","Millions",,,4.3,,
"SVN","Slovenia","SURFACE","Fresh surface water","PUBLIC","Public water supply","2012","2012","M3","Cubic metres","6","Millions",,,3.3,,
"SVN","Slovenia","SURFACE","Fresh surface water","PUBLIC","Public water supply","2013","2013","M3","Cubic metres","6","Millions",,,3.3,,
"SVN","Slovenia","SURFACE","Fresh surface water","PUBLIC","Public water supply","2014","2014","M3","Cubic metres","6","Millions",,,2.4,,
"SVN","Slovenia","SURFACE","Fresh surface water","PUBLIC","Public water supply","2015","2015","M3","Cubic metres","6","Millions",,,2.2,,
"SVN","Slovenia","SURFACE","Fresh surface water","PUBLIC","Public water supply","2016","2016","M3","Cubic metres","6","Millions",,,1.5,,
"SVN","Slovenia","SURFACE","Fresh surface water","PUBLIC","Public water supply","2017","2017","M3","Cubic metres","6","Millions",,,1.3,,
"SVN","Slovenia","SURFACE","Fresh surface water","PUBLIC","Public water supply","2018","2018","M3","Cubic metres","6","Millions",,,1.29,,
"SVN","Slovenia","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","1980","1980","M3","Cubic metres","6","Millions",,,1.2,,
"SVN","Slovenia","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","1990","1990","M3","Cubic metres","6","Millions",,,2.9,,
"SVN","Slovenia","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","1995","1995","M3","Cubic metres","6","Millions",,,4.5,,
"SVN","Slovenia","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2005","2005","M3","Cubic metres","6","Millions",,,2.2,,
"SVN","Slovenia","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2010","2010","M3","Cubic metres","6","Millions",,,1.4,,
"SVN","Slovenia","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2011","2011","M3","Cubic metres","6","Millions",,,2.9,,
"SVN","Slovenia","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2012","2012","M3","Cubic metres","6","Millions",,,2,,
"SVN","Slovenia","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2013","2013","M3","Cubic metres","6","Millions",,,3.3,,
"SVN","Slovenia","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2014","2014","M3","Cubic metres","6","Millions",,,1.6,,
"SVN","Slovenia","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2015","2015","M3","Cubic metres","6","Millions",,,3.2,,
"SVN","Slovenia","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2016","2016","M3","Cubic metres","6","Millions",,,2.7,,
"SVN","Slovenia","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2017","2017","M3","Cubic metres","6","Millions",,,3,,
"SVN","Slovenia","SURFACE","Fresh surface water","AGRICULTURE","Agriculture, forestry, fishing","2018","2018","M3","Cubic metres","6","Millions",,,2.59,,
"SVN","Slovenia","SURFACE","Fresh surface water","IRRIG","Irrigation","1980","1980","M3","Cubic metres","6","Millions",,,1.2,,
"SVN","Slovenia","SURFACE","Fresh surface water","IRRIG","Irrigation","1990","1990","M3","Cubic metres","6","Millions",,,2.9,,
"SVN","Slovenia","SURFACE","Fresh surface water","IRRIG","Irrigation","1995","1995","M3","Cubic metres","6","Millions",,,4.5,,
"SVN","Slovenia","SURFACE","Fresh surface water","IRRIG","Irrigation","2005","2005","M3","Cubic metres","6","Millions",,,2.2,,
"SVN","Slovenia","SURFACE","Fresh surface water","IRRIG","Irrigation","2010","2010","M3","Cubic metres","6","Millions",,,1.4,,
"SVN","Slovenia","SURFACE","Fresh surface water","IRRIG","Irrigation","2011","2011","M3","Cubic metres","6","Millions",,,2.9,,
"SVN","Slovenia","SURFACE","Fresh surface water","IRRIG","Irrigation","2012","2012","M3","Cubic metres","6","Millions",,,2,,
"SVN","Slovenia","SURFACE","Fresh surface water","IRRIG","Irrigation","2013","2013","M3","Cubic metres","6","Millions",,,3.3,,
"SVN","Slovenia","SURFACE","Fresh surface water","IRRIG","Irrigation","2014","2014","M3","Cubic metres","6","Millions",,,1.6,,
"SVN","Slovenia","SURFACE","Fresh surface water","IRRIG","Irrigation","2015","2015","M3","Cubic metres","6","Millions",,,3.2,,
"SVN","Slovenia","SURFACE","Fresh surface water","IRRIG","Irrigation","2016","2016","M3","Cubic metres","6","Millions",,,2.7,,
"SVN","Slovenia","SURFACE","Fresh surface water","IRRIG","Irrigation","2017","2017","M3","Cubic metres","6","Millions",,,3,,
"SVN","Slovenia","SURFACE","Fresh surface water","IRRIG","Irrigation","2018","2018","M3","Cubic metres","6","Millions",,,2.59,,
"SVN","Slovenia","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","1980","1980","M3","Cubic metres","6","Millions",,,186,,
"SVN","Slovenia","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","1990","1990","M3","Cubic metres","6","Millions",,,138.4,,
"SVN","Slovenia","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","1995","1995","M3","Cubic metres","6","Millions",,,92.4,,
"SVN","Slovenia","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2000","2000","M3","Cubic metres","6","Millions",,,62.3,,
"SVN","Slovenia","SURFACE","Fresh surface water","INDUSTRY","Manufacturing industry","2005","2005","M3","Cubic metres","6","Millions",,,46.8,,
